User_Profile,Date,Content,Like,Place,Content_tags,Comment_tags,imgs
324block,2020-12-3,앨리가 자꾸 물길래 나도 으르릉 거리면서 앨리 다리랑 주둥이를 물었다 이제 물지 않는다 .. 눈눈이이 교육방법이 잘 먹힌 서타일 .......... 🙄,8,신불당동,[],"['#accessorie', '#necklace', '#instagood', '#earrings', '#ootd', '#324block', '#selfie', '#이탈리안그레이하운드', '#개스타그램', '#개엄마', '#데일리룩', '#아이쥐', '#아들스타그램', '#청말띠', '#아들맘', '#세종시', '#천안', '#신불당동', '#동성로', '#둔산동', '#남양주', '#성수동', '#하복대', '#신시가지', '#부산', '#대전', '#청주', '#셀카', '#셀피']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128681645_818166962349557_4073821070296970100_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=HqhQp-iWDqYAX9xGcSz&tp=1&oh=56bb82d8ddca8f2ec768a6f2afc9085b&oe=5FF0D808
tenue_briae,2020-12-3,✨,11,,[],"['#감성', '#디자인', '#실내디자인', '#인테리어', '#인테리어소품', '#소품', '#소품샵', '#빈티지가구', '#빈티지조명', '#조명인테리어', '#성수동', '#한남동', '#제주도', '#제주도소품샵', '#에어비앤비', '#제주여행', '#강릉여행', '#강릉숙소', '#일상', '#여행', '#데일리', '#좋반', '#좋아요', '#팔로우', '#맞팔', '#선팔', '#카페', '#분위기깡패', '#분위기사진', '#감성사진']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128663614_201969968065294_2798392422887523003_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=616cx2P760QAX__QEJQ&tp=1&oh=89ad54fb16201f812fcecf001ed5d52d&oe=5FF26316
324block,2020-12-3,🙂,13,신불당동,[],"['#accessorie', '#necklace', '#instagood', '#earrings', '#ootd', '#324block', '#selfie', '#이탈리안그레이하운드', '#개스타그램', '#개엄마', '#데일리룩', '#아이쥐', '#아들스타그램', '#청말띠', '#아들맘', '#세종시', '#천안', '#신불당동', '#동성로', '#둔산동', '#남양주', '#성수동', '#하복대', '#신시가지', '#부산', '#대전', '#청주', '#셀카', '#셀피']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128508559_715323799401957_2424207308288343624_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=-Emwxm4eSNUAX9-HXfA&tp=1&oh=75f8e57404a8e784d026d22d9dfb5ae9&oe=5FF17D64
tenue_briae,2020-12-3,🌹,12,,[],"['#스퀘어넥', '#스퀘어블라우스', '#연말룩', '#파티룩', '#데이트룩', '#페미닌룩', '#크리스마스', '#크리스마스파티', '#모임룩', '#데이트', '#데일리', '#데일리룩', '#일상', '#블라우스', '#연말블라우스', '#연말니트', '#니트코디', '#블랙블라우스', '#스퀘어넥니트', '#스쿱넥', '#좋반', '#좋아요', '#해운대카페', '#분위기맛집', '#와인바', '#와인', '#성수동', '#한남동', '#대구옷가게']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128772695_1023718718145671_4043428423553604435_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=9KHbMmAwSEkAX8w3jGk&tp=1&oh=9d89ddfb129965e4769b9616c52e5a48&oe=5FEFAF90
_parkdongju,2020-12-3,#제로브 #일상 간만에 #selfie,24,"Seoul, Korea","['#제로브', '#일상', '#selfie']","['#제로브', '#일상', '#selfie']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/129103063_700149794020027_1593083244948542541_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Y2yNHCBp2l4AX_nxrEt&tp=1&oh=d4de60e26dcf3609a3672bcc61e64235&oe=5FF02A70
____minjae,2020-12-3,12/3 6pm 🥞🤎!!,43,,[],"['#일상', '#데일리', '#데일리그램', '#모헤어니트', '#울팬츠', '#울치마', '#전주카페', '#대전카페', '#카페추천', '#마켓오픈', '#블로그마켓', '#옷스타그램', '#연말룩', '#가디건코디', '#객리단길', '#서울', '#광주', '#대전', '#한남동', '#연남동', '#성수동', '#전주', '#카페', '#대구', '#비코튼', '#카페스타그램', '#디져트카페']",
pang_iiin,2020-12-3,아빠자켓🤵🏻,49,SCENE SEOUL,[],"['#성수', '#성수동', '#성수동핫플', '#성수동카페', '#성수카페', '#아빠자켓', '#sceneseoul', '#쎈느', '#아르꼬', '#회기', '#외대', '#유학생', '#유학생활']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128873384_206216274292721_3323346728308244195_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=k6jTzwdiNN8AX8vlv_h&tp=1&oh=9bc52a5e2a865f817b505b4a4a7bd602&oe=5FF19732
ttukdomark_seoulmatzip,2020-12-3,-야밤에 @sksmsrlafhal 새로미가 만들어준 스콘에다 브리치즈까지 😍👍👍 순삭🤭#성수동#뚝도시장#서울맛집#서울숲#밥집언니#다이어터#인친#일상#인싸#소통#맞팔#좋아요#운동하는여자#food#instafood#럽스타그램#먹팔해요#good#love#daily#good#좋아요반사#Instagram#instadaily#f4f#instagood#happy#먹팔#cook#먹스타그램,295,성수동 라이프,"['#성수동', '#뚝도시장', '#서울맛집', '#서울숲', '#밥집언니', '#다이어터', '#인친', '#일상', '#인싸', '#소통', '#맞팔', '#좋아요', '#운동하는여자', '#food', '#instafood', '#럽스타그램', '#먹팔해요', '#good', '#love', '#daily', '#good', '#좋아요반사', '#Instagram', '#instadaily', '#f4f', '#instagood', '#happy', '#먹팔', '#cook', '#먹스타그램']","['#성수동', '#뚝도시장', '#서울맛집', '#서울숲', '#밥집언니', '#다이어터', '#인친', '#일상', '#인싸', '#소통', '#맞팔', '#좋아요', '#운동하는여자', '#food', '#instafood', '#럽스타그램', '#먹팔해요', '#good', '#love', '#daily', '#good', '#좋아요반사', '#Instagram', '#instadaily', '#f4f', '#instagood', '#happy', '#먹팔', '#cook', '#먹스타그램']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/129042947_848831282606372_9029853355753079170_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=uvnQEXw_c6oAX-usYrI&tp=1&oh=60d186a57e23debb1e72977c964dd8ed&oe=5FF0BF5B
_____ls.starr,2020-12-3,.낮에 바람쐬는게 이렇게좋은거였구나.사소한것에 즐거워질때나좀 순수하군?🥴,13,성수동 카페거리,[],"['#성수동', '#성수동카페거리', '#소소하게', '#케이크맛집', '#서울숲맛집']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/129143151_210853933824381_4151974776776041915_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=SDQXqaKapJ8AX-ZiBy-&tp=1&oh=ff2e616aa2e94747afebb210d0fd9f36&oe=5FF33925
joo.yamyam,2020-12-3,🍞카페라잌유☕️시간때울려고 우연히 들어갔다가토스트&크림커피 먹고 홀딱 반함😍크림이 고소하니 느끼하지도 않아서 좋댭담에는 라잌유라떼 마셔야지#일상기록📷#먹방#맛집#카페#카페스타그램#카페추천#서울숲#성수동#서울숲카페#성수동카페#카페라잌유#토스트맛집#커피맛집#☕️,12,카페라잌유,"['#일상기록📷', '#먹방', '#맛집', '#카페', '#카페스타그램', '#카페추천', '#서울숲', '#성수동', '#서울숲카페', '#성수동카페', '#카페라잌유', '#토스트맛집', '#커피맛집', '#☕️']","['#일상기록📷', '#먹방', '#맛집', '#카페', '#카페스타그램', '#카페추천', '#서울숲', '#성수동', '#서울숲카페', '#성수동카페', '#카페라잌유', '#토스트맛집', '#커피맛집', '#☕️']",
sellymam,2020-12-3,오늘도 행복한 하루에 감사를.. 😁😁:#성수동 #거리사진 #흑백사진 #감성사진 #소소한일상 #photo #instatravel #seoultravel #travelmeet #instaphoto #streetphotography #streetcolor #sunset #streetclassics #friendsinstreets #bw #bnw_igers #streetnight#Leicacraft #lensculture #lensculturestreets #myspc#rawphotomag #leica #leicaQ2 #summilux #28mm,27,"Seoul, Korea","['#성수동', '#거리사진', '#흑백사진', '#감성사진', '#소소한일상', '#photo', '#instatravel', '#seoultravel', '#travelmeet', '#instaphoto', '#streetphotography', '#streetcolor', '#sunset', '#streetclassics', '#friendsinstreets', '#bw', '#bnw_igers', '#streetnight', '#Leicacraft', '#lensculture', '#lensculturestreets', '#myspc', '#rawphotomag', '#leica', '#leicaQ2', '#summilux', '#28mm']","['#성수동', '#거리사진', '#흑백사진', '#감성사진', '#소소한일상', '#photo', '#instatravel', '#seoultravel', '#travelmeet', '#instaphoto', '#streetphotography', '#streetcolor', '#sunset', '#streetclassics', '#friendsinstreets', '#bw', '#bnw_igers', '#streetnight', '#Leicacraft', '#lensculture', '#lensculturestreets', '#myspc', '#rawphotomag', '#leica', '#leicaQ2', '#summilux', '#28mm']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/129004256_1079241415850965_5493167109439398732_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wjFNEYQmsOMAX_ukFsW&tp=1&oh=914f2c377f832e3437537260b70513b7&oe=5FF2621C
29.91_,2020-12-3,일찍자긴글럿네🙃,90,,[],[],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128689957_948881665519779_4703544992646434623_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=7sl3jImgzKUAX9-wRzv&tp=1&oh=f9470b584821c82a683dffa3ce00dd8c&oe=5FF294DB
d.d_bab_map,2020-12-3,성수동맥주집🔜Amaizing~🍺다양한 수제맥주로 유명한 곳! 진짜 메뉴판 보다가 뭐 마셔야할지 몰라서 끌리는 맛으로 pick! ❤️*Tip!! 1. 셀프탭을 이용하려면 팔찌 받기2. 팔찌로 탭한 후 맥주 컵에 따르기3. 가격 확인하기직접 따라 마시는 재미가 있음👍..#맛스타그램#맛스타그램맞팔#먹스타그램#먹스타그램맞팔#술#맥주#맥주집#성수동#성수맛집#성수술집 #성수술집추천#어메이징브루잉컴퍼니#어메이징브루잉컴퍼니🍺#존맛#jmt#insta,14,어메이징브루잉컴퍼니,"['#맛스타그램', '#맛스타그램맞팔', '#먹스타그램', '#먹스타그램맞팔', '#술', '#맥주', '#맥주집', '#성수동', '#성수맛집', '#성수술집', '#성수술집추천', '#어메이징브루잉컴퍼니', '#어메이징브루잉컴퍼니🍺', '#존맛', '#jmt', '#insta']","['#맛스타그램', '#맛스타그램맞팔', '#먹스타그램', '#먹스타그램맞팔', '#술', '#맥주', '#맥주집', '#성수동', '#성수맛집', '#성수술집', '#성수술집추천', '#어메이징브루잉컴퍼니', '#어메이징브루잉컴퍼니🍺', '#존맛', '#jmt', '#insta']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128842160_381044069634645_3253135996253918181_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=tiiYLdHDhU0AX9M_kZ4&tp=1&oh=164a4c2afa96c30ab00ab43308e0cbd1&oe=5FEFB56C
a.nothernovember,2020-12-3,,12,,[],[],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128636670_208596304104397_6635005551224779758_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=1NdfPm33ga8AX95FSAP&tp=1&oh=bd5091ade53b58dc14a054a4c3ceb5da&oe=5FF0B9EE
a.nothernovember,2020-12-3,,11,,[],[],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128238933_676135343266981_8577258130206276223_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=bHW9EbzSZBAAX_5clJT&tp=1&oh=c8ecdf58606cd61bb1ec8065644872d9&oe=5FF15B77
a.nothernovember,2020-12-3,,5,,[],[],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128838237_387153005857212_1684444338161316172_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=9H-o93o8f3gAX88YZ4F&tp=1&oh=3526e08a3a71c681c4705ec7fa690ed3&oe=5FEFBC20
minidami_shoes,2020-12-3,"블랙도트 가죽은 정말 어디서도 못본 가죽이지만 실제로 받아보시고 신어보시면 블랙도트 컬러는 진짜 독특한 유니크함이있어서 받아보시면 더더 만족들 하시는거 같아요💕엘린 페니로퍼는 정말 클래식한 디자인이라 더이상 설명할 필요가 없지만 다른 로퍼들보다 훨씬더 편안한 착화감을 자랑하죠💕미니다미 자체제작 #엘린페니로퍼주문및 상품문의 - DM,카톡✅카톡➡️minidamishop#로퍼 #소통 #구두 #편안한슈즈 #가죽 #핸드메이드 #수제화 #minidami #미니다미 #플랫슈즈 #성수동 #슈스타그램 #패션스타그램 #ootd #데일리룩 #패피 #페니로퍼 #자체제작 #앵클부츠 #블로퍼 #가을신상 #가을슈즈 #오피스룩 #하객룩맛집",18,,"['#엘린페니로퍼주문및', '#로퍼', '#소통', '#구두', '#편안한슈즈', '#가죽', '#핸드메이드', '#수제화', '#minidami', '#미니다미', '#플랫슈즈', '#성수동', '#슈스타그램', '#패션스타그램', '#ootd', '#데일리룩', '#패피', '#페니로퍼', '#자체제작', '#앵클부츠', '#블로퍼', '#가을신상', '#가을슈즈', '#오피스룩', '#하객룩맛집']","['#엘린페니로퍼주문및', '#로퍼', '#소통', '#구두', '#편안한슈즈', '#가죽', '#핸드메이드', '#수제화', '#minidami', '#미니다미', '#플랫슈즈', '#성수동', '#슈스타그램', '#패션스타그램', '#ootd', '#데일리룩', '#패피', '#페니로퍼', '#자체제작', '#앵클부츠', '#블로퍼', '#가을신상', '#가을슈즈', '#오피스룩', '#하객룩맛집']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128932817_1513471905707251_6183160680312506085_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=8JyIan67DtMAX9ZHiwv&tp=1&oh=a18b635249b4de4f8ba3350a84c86186&oe=5FF1C450
itsjennystyle,2020-12-3,"𝑶𝒍𝒅 𝒘𝒂𝒚𝒔 𝒘𝒐𝒏’𝒕 𝒐𝒑𝒆𝒏 𝒏𝒆𝒘 𝒅𝒐𝒐𝒓𝒔 🚪🌕⁣⁣📍Boulevard Lounge, Seong-su ⁣⁣",30,성수동,[],"['#cafetour', '#myeverydaymagic', '#bevisuallyinspired', '#ig_korea', '#seoul', '#iseoulu', '#koreacafe', '#expatlife', '#expatinkorea', '#koreabyme', '#감성스냅', '#감성카페', '#카페추천', '#색감깡패', '#갬성', '#성수동', '#서울숲', '#seoulforest', '#qotd', '#quotes', '#aestheticshot', '#aestheticedits', '#yearend', '#aesthetic_photos', '#inspiringquotes', '#일상', '#소확행', '#좋은글', '#연말', '#ａｅｓｔｈｅｔｉｃ']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/129374630_193047682409893_5608502594627301857_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=vk5a_RuSa40AX9cpUq7&tp=1&oh=062e8db9de50f451af79283a0af2397c&oe=5FEFA588
xo.zinn,2020-12-3,별이 보일랑말랑,18,,[],[],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128722216_1027957711040094_222919141754376326_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=r7HRip-9mP4AX--sB0C&tp=1&oh=9382aa014133de5ba25a040361c403c9&oe=5FF00F75
