User_Profile,Date,Content,Like,Place,Content_tags,Comment_tags,imgs
boogiewoogieseoul,2020-12-1,"스윙이 좋아요 ""서규성 Trio""Piano 이하영 Bass 서규성 @weststarstarDrum 심준범 @keep_swinging_jbBOOGIEWOOGIE 에서는 최고의 재즈 라이브 공연이 함께 합니다. 부기우기의 칵테일과 함께 낭만적인 밤을 즐겨보세요~코로나 2단계 스페셜 ""Food 40% OFF 🍕""⠀‘재즈가 있는 밤’⠀12/1 JAZZ LIVE LINE UP⠀∙ 7PM-9PM서규성 Trio (Standard Jazz)⠀무료입장 + 후불페이Free Entry + Deferred Payment⠀⠀예약문의 / RESERVATION010-2396-3050 (KOREAN)010-4939-2216 (ENGLISH)⠀⠀#부기우기  #경리단길 #재즈 #재즈바 #재즈클럽 #해방촌 #칵테일바 #클래식칵테일 #몰트위스키 #와인 #boogiewoogie #jazz #Jazzbar #jazzclub #livebar #남산 #녹사평역  #경리단길데이트 #Jazz #RnB #해방촌 #피자 #재즈의밤 #안주맛집 #서규성트리오",5,부기우기  Boogie Woogie,"['#부기우기', '#경리단길', '#재즈', '#재즈바', '#재즈클럽', '#해방촌', '#칵테일바', '#클래식칵테일', '#몰트위스키', '#와인', '#boogiewoogie', '#jazz', '#Jazzbar', '#jazzclub', '#livebar', '#남산', '#녹사평역', '#경리단길데이트', '#Jazz', '#RnB', '#해방촌', '#피자', '#재즈의밤', '#안주맛집', '#서규성트리오']","['#부기우기', '#경리단길', '#재즈', '#재즈바', '#재즈클럽', '#해방촌', '#칵테일바', '#클래식칵테일', '#몰트위스키', '#와인', '#boogiewoogie', '#jazz', '#Jazzbar', '#jazzclub', '#livebar', '#남산', '#녹사평역', '#경리단길데이트', '#Jazz', '#RnB', '#해방촌', '#피자', '#재즈의밤', '#안주맛집', '#서규성트리오']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128399624_204691571107938_2888353637270617794_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=HtKo6GX8_WsAX9xuDKu&tp=1&oh=7772721ad6937d6fafb7482eaad0cb0d&oe=5FEE2AB7
inumarket,2020-12-1,🖤,10,,[],"['#데일리룩', '#창원카페', '#진해카페', '#부산카페', '#대구카페', '#울산카페', '#경리단길', '#가로수길', '#가로수길카페', '#신혼', '#신혼부부', '#커플스타그램', '#럽스타그램', '#하객룩', '#오피스룩', '#직장인룩', '#직장인스타그램', '#출근스타그램', '#부부스타그램', '#부부일상', '#카페인충전', '#마실', '#겨울코트', '#겨울자켓', '#겨울신상', '#집콕', '#집콕놀이', '#화요일', '#평일일상', '#점심메뉴']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128611335_297567034897834_1450549200265483503_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=BrDk0yABiyUAX-ef1m5&tp=1&oh=0db6e0071419b7211244cc6b74759a83&oe=5FEED0BD
inumarket,2020-12-1,앞 뒤로 벨트해서 포인트!🎶,5,,[],"['#데일리룩', '#창원카페', '#진해카페', '#부산카페', '#대구카페', '#울산카페', '#경리단길', '#가로수길', '#가로수길카페', '#신혼', '#신혼부부', '#커플스타그램', '#럽스타그램', '#하객룩', '#오피스룩', '#직장인룩', '#직장인스타그램', '#출근스타그램', '#부부스타그램', '#부부일상', '#카페인충전', '#마실', '#겨울코트', '#겨울자켓', '#겨울신상', '#집콕', '#집콕놀이', '#화요일', '#평일일상', '#점심메뉴']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128422155_998213347248826_3769806473824029450_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=eNVvDb3sKycAX8FBJ_X&tp=1&oh=6175f45223b68bd9259e000be8f10961&oe=5FF07AAF
cafe_whisk,2020-12-1,..-남산 플로럴 프렌치 토스트(Namaan floralFranch toast)저희가 맨먼저 소개 시켜드릴  메뉴는 🍷남산 와이너리를 형상화 시켜만든 프렌치토스트 입니다.쉽게 맛볼수없는 저희만의 레시피로 직접만든 브리오슈와 이베리코 초리조의 만남을 남산와이너리에서 느껴보세요....#남산와이너리#와이너리#브런치#브런치메뉴#안양#이태원#경리단길맛집 #경리단길 #서울#서울맛집#범계#평촌#whisk#daily#cafe#wine#drink#f4f,9,평촌 whisk,"['#남산와이너리', '#와이너리', '#브런치', '#브런치메뉴', '#안양', '#이태원', '#경리단길맛집', '#경리단길', '#서울', '#서울맛집', '#범계', '#평촌', '#whisk', '#daily', '#cafe', '#wine', '#drink', '#f4f']","['#남산와이너리', '#와이너리', '#브런치', '#브런치메뉴', '#안양', '#이태원', '#경리단길맛집', '#경리단길', '#서울', '#서울맛집', '#범계', '#평촌', '#whisk', '#daily', '#cafe', '#wine', '#drink', '#f4f']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128740156_203948641295771_4608828704141914110_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=A9jOcJhiFwAAX88pJTI&tp=1&oh=f47dbc49b2f2cb774dcb8a5b8c4fe4d3&oe=5FEEDA32
l._.li__,2020-12-1,어색한 포즈  힣,123,,[],"['#좋아요반사', '#얼스타그램', '#거울샷', '#셀피', '#선팔', '#맞팔', '#먹스타그램', '#맛스타그램', '#부산대', '#해운대', '#일상', '#소통', '#강남', '#상남동', '#연희동', '#율하', '#광안리', '#홍대', '#건대', '#다이렉트', '#커피', '#장유', '#서면', '#경성대', '#동성로', '#아이폰', '#경리단길', '#댓거리', '#팔로우', '#기장']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128897416_287942572660006_5962008053439736070_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=b0S6hWGNzccAX9tGm2k&tp=1&oh=d253fb74c1e76f7c109c36f839a0ad34&oe=5FEDC16A
inumarket,2020-12-1,"그레이,브라운✔️",9,,[],"['#데일리룩', '#창원카페', '#진해카페', '#부산카페', '#대구카페', '#울산카페', '#경리단길', '#가로수길', '#가로수길카페', '#신혼', '#신혼부부', '#커플스타그램', '#럽스타그램', '#하객룩', '#오피스룩', '#직장인룩', '#직장인스타그램', '#출근스타그램', '#부부스타그램', '#부부일상', '#카페인충전', '#마실', '#겨울코트', '#겨울자켓', '#겨울신상', '#집콕', '#집콕놀이', '#화요일', '#평일일상', '#점심메뉴']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128002873_677290189845026_7801124916134360060_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ZD48uXEx89IAX_gxc_R&tp=1&oh=1bf396d7aee3aa75e0edeae8cb024c44&oe=5FF0F36C
prkoijp49,2020-12-1,해물가득#브런치 #팔로워 #병원 #트레이너 #경리단길 #bored #instago #아점 #응원 #건강 #japan#유럽#코로나#해물#행복#배부름#배고파#다이어트#점심,20,,"['#브런치', '#팔로워', '#병원', '#트레이너', '#경리단길', '#bored', '#instago', '#아점', '#응원', '#건강', '#japan', '#유럽', '#코로나', '#해물', '#행복', '#배부름', '#배고파', '#다이어트', '#점심']","['#브런치', '#팔로워', '#병원', '#트레이너', '#경리단길', '#bored', '#instago', '#아점', '#응원', '#건강', '#japan', '#유럽', '#코로나', '#해물', '#행복', '#배부름', '#배고파', '#다이어트', '#점심']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128492014_2856247681264590_2280531343391920696_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=OfcVbMwUGi4AX_ZRZeU&tp=1&oh=076c1d4aa0f1ea68bcc784d0603d9fef&oe=5FF01226
l._.li__,2020-12-1,🌴,73,,[],"['#좋아요반사', '#얼스타그램', '#거울샷', '#셀피', '#선팔', '#맞팔', '#먹스타그램', '#맛스타그램', '#부산대', '#해운대', '#일상', '#소통', '#강남', '#상남동', '#연희동', '#율하', '#광안리', '#홍대', '#건대', '#다이렉트', '#커피', '#장유', '#서면', '#경성대', '#동성로', '#아이폰', '#경리단길', '#댓거리', '#팔로우', '#기장']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128425228_850732812161682_6621697312629259340_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=w5NMS2RBBBwAX9wCQIx&tp=1&oh=dc755e0205274e939c953b142237ea40&oe=5FEE8743
inumarket,2020-12-1,투웨이자켓🤍,10,,[],"['#데일리룩', '#창원카페', '#진해카페', '#부산카페', '#대구카페', '#울산카페', '#경리단길', '#가로수길', '#가로수길카페', '#신혼', '#신혼부부', '#커플스타그램', '#럽스타그램', '#하객룩', '#오피스룩', '#직장인룩', '#직장인스타그램', '#출근스타그램', '#부부스타그램', '#부부일상', '#카페인충전', '#마실', '#겨울코트', '#겨울자켓', '#겨울신상', '#집콕', '#집콕놀이', '#화요일', '#평일일상', '#점심메뉴']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128270415_3136714546432955_2944474063125699615_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=-iuokGebk2IAX-gmS6x&tp=1&oh=f69377b45d056734ffb9029fcb67beb0&oe=5FEF79FC
l._.li__,2020-12-1,마스크 시러,141,광안리 마담에뽀끄,[],"['#좋아요반사', '#얼스타그램', '#거울샷', '#셀피', '#선팔', '#맞팔', '#먹스타그램', '#맛스타그램', '#부산대', '#해운대', '#일상', '#소통', '#강남', '#상남동', '#연희동', '#율하', '#광안리', '#홍대', '#건대', '#다이렉트', '#커피', '#장유', '#서면', '#경성대', '#동성로', '#아이폰', '#경리단길', '#댓거리', '#팔로우', '#기장']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128558101_847760636044441_8826741290276006839_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=FswKldIWSfIAX_oUm4T&tp=1&oh=143f5329bbb21d3292f22a0061db9c4d&oe=5FEFF45E
l._.li__,2020-12-1,다이아몬드 바다,83,광안리바닷가,[],"['#좋아요반사', '#얼스타그램', '#거울샷', '#셀피', '#선팔', '#맞팔', '#먹스타그램', '#맛스타그램', '#부산대', '#해운대', '#일상', '#소통', '#강남', '#상남동', '#연희동', '#율하', '#광안리', '#홍대', '#건대', '#다이렉트', '#커피', '#장유', '#서면', '#경성대', '#동성로', '#아이폰', '#경리단길', '#댓거리', '#팔로우', '#기장']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128407588_721936831758014_111560668193338824_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=JmUSPM-EtIUAX80d86o&tp=1&oh=66275a0c722992565535c4f96eda3659&oe=5FEF43EE
tapeseoul,2020-12-1,디엠으로 보내주신 사진들까지 함께 올려보아요~역시 #생일엔 #테이프케이크!!‘#CAFETAPE’를 찾아주셔서 정말 감사합니당🙏💙💚#Repost @nightoutglow Those mint love hearts are not from the filter💚 📸: @kwunnyi,62,CAFE TAPE,"['#생일엔', '#테이프케이크!!‘', '#CAFETAPE’를', '#Repost']","['#이태원카페', '#CAFETAPE', '#카페테이프', '#이태원루프탑', '#이태원루프탑카페', '#카페투어', '#루프탑카페', '#루프탑', '#갤러리카페', '#경리단길', '#한남동', '#카페투어', '#이태원전시', '#서울카페', '#이태원', '#이태원맛집', '#이태원케이크', '#itaewon', '#에클레어', '#에끌레어', '#케이크', '#생일케이크', '#민트색', '#하트']",
jiwon_lucky_kr,2020-12-1,_December걱정되는 일들은전부 순탄히 해결되고사랑하는 사람들과넘치도록 행복하기를.......#selfie#ootd#f4f#fff#like4like#igers#tflers#instagood#instadaily#photooftheday#첫줄#좋아요#좋아요반사#선팔#맞팔#선팔하면맞팔#셀카#일상#소통#패션#멍스타그램#경리단길#가로수길#이태원#홍대#해운대#광안리#서면#전포동#베들링턴테리어,37,"Gwangju, South Korea","['#selfie', '#ootd', '#f4f', '#fff', '#like4like', '#igers', '#tflers', '#instagood', '#instadaily', '#photooftheday', '#첫줄', '#좋아요', '#좋아요반사', '#선팔', '#맞팔', '#선팔하면맞팔', '#셀카', '#일상', '#소통', '#패션', '#멍스타그램', '#경리단길', '#가로수길', '#이태원', '#홍대', '#해운대', '#광안리', '#서면', '#전포동', '#베들링턴테리어']","['#selfie', '#ootd', '#f4f', '#fff', '#like4like', '#igers', '#tflers', '#instagood', '#instadaily', '#photooftheday', '#첫줄', '#좋아요', '#좋아요반사', '#선팔', '#맞팔', '#선팔하면맞팔', '#셀카', '#일상', '#소통', '#패션', '#멍스타그램', '#경리단길', '#가로수길', '#이태원', '#홍대', '#해운대', '#광안리', '#서면', '#전포동', '#베들링턴테리어']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/129034013_874912069714760_7531814758032737494_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=AfP1CThRPIYAX_0q99i&tp=1&oh=bb411e71e15d288fbfcee8664f4a985a&oe=5FF118D7
a.dorable__0,2020-12-1,벌써 올해 마지막 달 🤭12월두 내껑랑 행복해야지 ʚ˘◡˘ɞ#럽스타그램,82,,['#럽스타그램'],"['#셀카', '#셀피', '#셀스타그램', '#좋반', '#좋아요반사', '#피드', '#첫줄', '#얼스타그램', '#선팔', '#맞팔', '#선팔하면맞팔', '#경주', '#황리단길', '#포항', '#부산', '#대구', '#울산', '#경리단길', '#데일리룩', '#옷스타그램', '#뷰티', '#카페추천', '#카페스타그램', '#좋반환영', '#첫줄반사', '#좋반테러', '#likes', '#likeforlikes', '#style']",
sorang.ming,2020-12-1,저 돈까스 진짜 좋아하거든요!!그래서 돈까스 먹으러왔지용용🤤신랑한테 자랑했더니자기 없을때만 맛있는거 먹으러 다닌다고 삐졌어요🤣🤣🤣,61,,[],"['#돈까스', '#돈까스맛집', '#돈까스김밥', '#돈까스정식', '#돈까스덮밥', '#창원돈까스', '#청주돈까스', '#돈가스', '#돈가스맛집', '#대구돈까스맛집', '#경리단길맛집', '#경리단길', '#경리단길카페', '#경리단길데이트', '#경리단길돈까스', '#남산돈까스', '#남산돈까스맛집', '#맛집', '#맛집추천', '#맛집스타그램', '#맛집탐방', '#맛집투어', '#제주맛집', '#부산돈까스', '#제주돈까스', '#흑돼지', '#흑돼지돈까스', '#흑돼지맛집', '#풍차']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128748518_863314867752502_1474890081125796671_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=SQhABGicqyEAX-EREVq&tp=1&oh=09bb5914474befaf61fa254f5e774e4a&oe=5FF01A61
inumarket,2020-12-1,몸통은 벨보아안감으로 한겨울에도 따땃하게👀,18,,[],"['#데일리룩', '#창원카페', '#진해카페', '#부산카페', '#대구카페', '#울산카페', '#경리단길', '#가로수길', '#가로수길카페', '#신혼', '#신혼부부', '#커플스타그램', '#럽스타그램', '#하객룩', '#오피스룩', '#직장인룩', '#직장인스타그램', '#출근스타그램', '#부부스타그램', '#부부일상', '#카페인충전', '#마실', '#겨울코트', '#겨울자켓', '#겨울신상', '#퍼자켓', '#밍크퍼', '#페이크퍼자켓', '#화요일', '#평일일상']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128491086_2795237337463673_7588932305668460592_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=XWwHT4OpF8oAX9AaYaH&tp=1&oh=15efde25bf2e906fd629803b67b89e64&oe=5FEE00FF
gosjso2,2020-12-1,보고봐도 보고싶네💜너므즣아💜,47,,[],"['#셀스타그램', '#셀카', '#일상', '#맞팔', '#선팔', '#데일리', '#소통', '#셀피', '#얼스타그램', '#여행스타그램', '#럽스타그램', '#selfie', '#follow', '#강남', '#홍대', '#압구정', '#가로수길', '#ootd', '#이태원', '#경리단길', '#일산', '#강서구청', '#명동', '#오오티디', '#대전', '#울산', '#대구', '#부산', '#팔로우', '#좋아요반사']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128462575_2113137312149494_7983615213488033520_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=qnfKUSB8ZeoAX94g-rV&tp=1&oh=db67ac7f2505952223a02ad760dea04c&oe=5FF01F92
