User_Profile,Date,Content,Like,Place,Content_tags,Comment_tags,imgs
about9hair,2020-12-1,안녕하세요홍대에서 머리하는헤어의달인 어바웃9대표원장 바다입니다!...7년차 핑크머리 고객님💕사진 이쁘게 찍어서 보내주셨어요핑크머리 아이돌스타일바다원장과...신림패션문화의거리에서7년간 함께한 본점이홍대로 이사했어요.#헤달#바다원장#어바웃9#미용인#핑크염색 #홍대미용실#여자숏컷,7,홍대입구역,"['#헤달', '#바다원장', '#어바웃9', '#미용인', '#핑크염색', '#홍대미용실', '#여자숏컷']","['#헤어의달인about9', '#디자이너', '#연남동', '#낙성대미용실', '#hair', '#ootd', '#허쉬컷', '#닥마', '#상수', '#패션문화의거리', '#합정', '#서울', '#바람이분다머리를한다', '#dailylook', '#style', '#좋반', '#선팔하면맞팔', '#일상', '#f4f', '#카카오헤어샵', '#일산', '#탈색', '#페어염색']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128509486_186137099824887_4056102834843342549_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=wJCB8MYY4pUAX9nyt-X&tp=1&oh=0cfe57c8d4a117353c2ad27ed4dd2b24&oe=5FF15945
daechungpark,2020-12-1,::안녕하세요. 대충유원지입니다. 저희 공간을 찾아주시고 이용하시는 방법 중 '대관'이라는 하나의 방법이 있습니다. 코로나 창궐 이전까지는 저희 공간 대여를 다양한 목적과 방향으로 이용하여 주셨습니다. 하지만 코로나로 인하여 많은 제약이 생기고 최근에 들어서 방역 단계 격상으로 현재는 대관을 이용하실 때 음료와 음식 섭취가 금지되어 있기에 소규모 인원의 촬영 또는 회의와 같은 목적으로 이용이 가능함을 알립니다. 그 외 대관 관련 문의는 DM 주시면 자세한 답변드리겠습니다. 감사합니다.,8,대충유원지,[],"['#대충유원지', '#daechungpark', '#coffee', '#cafetour', '#latte', '#cafe', '#dessert', '#juice', '#tea', '#music', '#jazz', '#bar', '#스페셜티커피', '#커피', '#카페', '#필터커피', '#라떼', '#원두', '#대관', '#회의', '#홍대대관', '#연남동', '#연남동카페', '#홍대카페', '#홍대', '#대관문의', '#촬영', '#촬영문의', '#화보']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128643235_3536080626483455_7575344251936016750_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=-tSvzz0Ov84AX_5SY4d&tp=1&oh=a1d9842e45d67e3d4bc96afcf85f1c31&oe=5FEF1D0F
limone_seoul,2020-12-1,Tan Light (탠 라이트)DSS base,2,연희동,[],"['#eames', '#eameschair', '#eameschairs', '#eamesshop', '#허먼밀러', '#임스', '#임스체어', '#임스테이블', '#찰스임스', '#찰스임스부부', '#레이임스', '#임스부부', '#미드센츄리', '#미드센츄리가구', '#디자이너가구', '#빈티지가구', '#미드센츄리가구', '#미드센츄리모던', '#미드센츄리인테리어', '#오픈준비중', '#연희동', '#연남동', '#한남동', '#압구정', '#성수동', '#서울숲', '#신혼집인테리어', '#신혼집꾸미기', '#신혼가구']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128427174_392024211886684_6465967397083402326_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=3gmN5CvL1iYAX-XsAs7&tp=1&oh=2d57067f59f9d09f6daf69599f7b5a27&oe=5FEF74AD
log.s.h,2020-12-1,아우터 베스트 모음집 (핸메는 뺐어용 :),20,,[],"['#광주', '#충장로', '#구시청', '#상무지구', '#동명동', '#둔산동', '#서면', '#해운대', '#연남동', '#스토어팜', '#데일리', '#여자옷가게', '#청주옷가게', '#데일리룩', '#데일리코디', '#셀스타그램', '#얼스타그램', '#패션스타그램', '#옷스타그램', '#오오티디', '#셀카', '#셀피', '#인친', '#소통', '#ootd', '#daily', '#좋아요', '#좋아요반사', '#광주옷가게', '#불로동옷가게']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128393671_713713562600123_2089021244371968625_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ytGYj6V2GpUAX8MgRuh&tp=1&oh=0dcb643ed712789382daccbda0ba02b3&oe=5FEF281C
limone_seoul,2020-12-1,Tan Light (탠 라이트)DSS base,1,연희동,[],"['#eames', '#eameschair', '#eameschairs', '#eamesshop', '#허먼밀러', '#임스', '#임스체어', '#임스테이블', '#찰스임스', '#찰스임스부부', '#레이임스', '#임스부부', '#미드센츄리', '#미드센츄리가구', '#디자이너가구', '#빈티지가구', '#미드센츄리가구', '#미드센츄리모던', '#미드센츄리인테리어', '#오픈준비중', '#연희동', '#연남동', '#한남동', '#압구정', '#성수동', '#서울숲', '#신혼집인테리어', '#신혼집꾸미기', '#신혼가구']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128831790_801676900682621_3735485164097141745_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=tCiPp7gvS1MAX-BqqXh&tp=1&oh=6bbf0fc5dbfc1f32f71682f16843ae6d&oe=5FEE479A
dmhd_b1,2020-12-1,미국 #빈티지체어 #빈티지의자 #카페의자 #빈티지가구 온니원 입고 카페 펍 스튜디오 인테리어 문의 환영 빈티지 의류 시계 가구 소품 및 전제품 창업 및 도매문의 환영 다양한 빈티지 소품 엔틱 한번에 셋팅 도와드리고 맘에드실때까지 교환도 가능합니다 디자인 브랜딩컨설팅 문의주세요 010-3022-2209#lp #스테인드글라스 #오디오 #턴테이블#브랜딩 #컨설팅  #카페 #펍 #청담동#신설동 #빈티지 #동묘 #동대문 #논현동#홍대 #연남동 #망원동 #디자인체어#woodinterior #이태원 #한남동 #홈데코#미드센츄리 #빈티지의자 #스튜디오 #빈티지가구,2,Dongmyo,"['#빈티지체어', '#빈티지의자', '#카페의자', '#빈티지가구', '#lp', '#스테인드글라스', '#오디오', '#턴테이블', '#브랜딩', '#컨설팅', '#카페', '#펍', '#청담동', '#신설동', '#빈티지', '#동묘', '#동대문', '#논현동', '#홍대', '#연남동', '#망원동', '#디자인체어', '#woodinterior', '#이태원', '#한남동', '#홈데코', '#미드센츄리', '#빈티지의자', '#스튜디오', '#빈티지가구']","['#빈티지체어', '#빈티지의자', '#카페의자', '#빈티지가구', '#lp', '#스테인드글라스', '#오디오', '#턴테이블', '#브랜딩', '#컨설팅', '#카페', '#펍', '#청담동', '#신설동', '#빈티지', '#동묘', '#동대문', '#논현동', '#홍대', '#연남동', '#망원동', '#디자인체어', '#woodinterior', '#이태원', '#한남동', '#홈데코', '#미드센츄리', '#빈티지의자', '#스튜디오', '#빈티지가구']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128465686_383232886459734_2934003313364304847_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4CtnOpKemcYAX_pZIoL&tp=1&oh=2e2fb4093867d9abc391b18c93699266&oe=5FF0D039
k_daiiin,2020-12-1,크 😝,30,,[],"['#igers', '#인친', '#운동', '#좋아요', '#좋반', '#소통', '#얼스타그램', '#맞팔', '#맞팔해요', '#선팔하면맞팔', '#좋아요', '#좋아요반사', '#해운대', '#서울카페', '#서면', '#부산카페', '#이태원', '#인천', '#동성로', '#대전', '#대구', '#연남동', '#한남동', '#가로수길', '#상무지구', '#광주', '#동명동', '#광주카페', '#충장로', '#카페', '#25']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128251950_1068955850213670_6558260815896212847_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=38KQc1mLVusAX-q2AIv&tp=1&oh=d1e36ed5e83a96881ec6b47a89badfda&oe=5FEEC3D4
bcoe101,2020-12-1,"#착한맨투맨 구매시 유기동물들에게 매달 후원되는비코 오버핏 로고 맨투맨🤍오버사이즈 실루엣으로착용감울 극대화한 원단✔️활동하는데 편안한 원단✔️심플 베이직 디자인 ✔️스포츠, 캐쥬얼 웨어 등 다양한 코디 가능✔️블랙, 아이보리 2가지 칼라 1,2번 2가지 사이즈 준비됐습니다. 맨투맨 구매시 한정수량 비코양말 증정하는 이벤트도 진행중입니다!바로 비코 몰에서 구경해보세요😍#비코#비코팔찌#강아지#고양이#유기견#유기묘#유기동물#BCOE#비코케이스#비코뱃지#겨울#비코모자#기부#비코챌린지#비코기부#코자랑챌린지#코주세요#기부팔찌#유기견후원팔찌#맨투맨#유기동물보호소#고양이파우치#화요일#NOTATOY#커플맨투맨#소품샵투어#홍대#12월#연남동",6,,"['#착한맨투맨', '#비코', '#비코팔찌', '#강아지', '#고양이', '#유기견', '#유기묘', '#유기동물', '#BCOE', '#비코케이스', '#비코뱃지', '#겨울', '#비코모자', '#기부', '#비코챌린지', '#비코기부', '#코자랑챌린지', '#코주세요', '#기부팔찌', '#유기견후원팔찌', '#맨투맨', '#유기동물보호소', '#고양이파우치', '#화요일', '#NOTATOY', '#커플맨투맨', '#소품샵투어', '#홍대', '#12월', '#연남동']","['#착한맨투맨', '#비코', '#비코팔찌', '#강아지', '#고양이', '#유기견', '#유기묘', '#유기동물', '#BCOE', '#비코케이스', '#비코뱃지', '#겨울', '#비코모자', '#기부', '#비코챌린지', '#비코기부', '#코자랑챌린지', '#코주세요', '#기부팔찌', '#유기견후원팔찌', '#맨투맨', '#유기동물보호소', '#고양이파우치', '#화요일', '#NOTATOY', '#커플맨투맨', '#소품샵투어', '#홍대', '#12월', '#연남동']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/129139555_402382727673799_6497368992246747397_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=5JtF34eYmi8AX_ujVIl&tp=1&oh=a7ef0633a9984a9b5c7b853a8b54a64e&oe=5FEE49F4
ohongsunny,2020-12-1,즉흥적으로 쓰는 반차.낙서하고 싶은 벽뚜껑 열어보고 싶은 항아리고개른 빼꼼 내민 단풍나무시원하고 맑은 오후다.涼しくて気持ちいい午後。#풍경스타그램 #연남동 #연남동골목 #골목 #横町  #alley #yeonnamdong,,,"['#풍경스타그램', '#연남동', '#연남동골목', '#골목', '#横町', '#alley', '#yeonnamdong']","['#풍경스타그램', '#연남동', '#연남동골목', '#골목', '#横町', '#alley', '#yeonnamdong']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128998825_290077669075216_5064800698932952822_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=K_pEfcB7gV0AX-oZXga&tp=1&oh=8c2c4de6ad7f9eadb8f8156169f8859c&oe=5FEFA478
pp_marro,2020-12-1,하늘❣️......,16,,[],[],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128553174_466107377687627_7149104898225262350_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=b6EWKeHh0yIAX8EEx6w&tp=1&oh=5726488c3d426a51669636502db63d30&oe=5FEE9DEF
bywon___,2020-12-1,눈 부어서 안경쓰고 촬영🥺 처음 끼는거라 너무 어색해🕶,102,,[],"['#셀스타그램', '#selfie', '#daily', '#fff', '#ootd', '#셀카', '#셀피', '#인친', '#일상', '#소통', '#팔로우', '#좋아요반사', '#오오티디', '#선팔', '#맞팔', '#선팔하면맞팔', '#좋아요', '#해운대', '#동성로', '#궁동', '#서면', '#광안리', '#충장로', '#강남', '#한남동', '#연남동', '#광주', '#대전', '#follow4follow', '#카페']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128360922_125690392527993_4343865310301095612_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ixXqPH4MSF0AX_oNMLG&tp=1&oh=41d5d4e33f871a53ebeb89cc075eeef3&oe=5FEE181F
luv.__.pp,2020-12-1,2020년도 한달 남았다ㅏㅏㅏ,14,,[],"['#셀피', '#셀카', '#집사스타그램', '#냥스타그램', '#소통', '#데일리', '#일상', '#팔로우', '#팔로우미', '#좋아요', '#좋아요반사', '#좋반', '#선팔', '#맞팔', '#인친', '#첫줄', '#cat', '#반려묘', '#연남동', '#이태원', '#선팔', '#사지말고입양하세요', '#cat', '#고양이', '#홍대', '#selfie', '#daily', '#f4f', '#l4l', '#lfl']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128574044_204054631174632_5791724750484664257_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=rLDALmdxYfQAX8ysp8m&tp=1&oh=9855d91e85ef63a896eca540e1dff79d&oe=5FEEC927
5maystore,2020-12-1,".신상입고 #데이앤모먼트빨간머리앤, 작은아씨들의 방에 있을 것만 같은 빈티지한 무드의 오브젝트 스티커 3종 입고됐습니다🙌🏻.#빈티지감성 좋아하시는 분들께 아주 찰떡 스티커에요🥺.데이앤모먼트의 더 많은 제품들 오월상점에 가득합니다 구경오세요💕",10,연트럴파크,"['#데이앤모먼트빨간머리앤', '#빈티지감성']","['#데이앤모먼트빨간머리앤', '#빈티지감성']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128207187_1023216978181493_448722276643814766_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=k1vTBzAq6J4AX_bz2SM&tp=1&oh=103f3b5402a72abdb489845d511b3f7c&oe=5FEF35E4
sunahyam,2020-12-1,내 뽀또존❄️,31,Suwon,[],"['#일상', '#데일리', '#셀카', '#셀피', '#셀스타그램', '#인스타그램', '#맞팔', '#팔로우', '#팔로잉', '#인친', '#오오티디', '#모던스트릿', '#안산', '#수원', '#행궁동', '#서울', '#홍대', '#연남동', '#디엠', '#좋아요반사', '#좋반', '#instagram', '#instadaily', '#dm', '#self', '#l4l', '#l4like', '#followforfollowback', '#likesforlike']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128202269_3144229879009775_7828212541518869541_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=jhr35japhCoAX-Fpkfs&tp=1&oh=c321dc164f3c0cd74d4719d38c7be725&oe=5FEE3277
2sss_m,2020-12-1,"12월 지금부터남들보다 1달빨리 시작해보죠!내년부터 마음잡자해도 잘안되는거 올해 마지막 달부터 시작해봐요! 정말 후회없이 해드립니다 아깝지않게!!리모델링 이벤트 진행중🌟다이어트/프로필사진/근력증가/시합레슨 모집!인생에 한번이라도 나이와 상관없이 프로필사진,시합은 누구나 꿈꾸는 버킷리스트중 하나죠.드림스페이스에서 당신의 버킷리스트를 책임지고맡아드리겠습니다!!👍- 확실한 be fore / after 책임관리- 다양한 GX프로그램(줌바,스피닝 등등)- 1:1 개인PT 40%할인행사중- 철저한 소독과 꾸준한 위생관리- 운동후 바로구매가능한 닭가슴살냉장고!!- 500평의 넓은 헬스장(웨이트존과 유산소존 따로!)--------------------------------------광산구 운남동 785-1번지자연숲 건물 3층드림스페이스 휘트니스클럽 운영시간🕰평일06:00~24:00토요일 오전08:00~19:00일요일 휴무 공휴일12:00~18:00코로나로 외부활동이 제한되는 요즘방역지침을 따르는 드림스페이스에서 몸매,건강관리 하세요❗️❗️📞문의 062-951-3130🌟카톡 lsm6435🏋️드림스페이스 트레이너 이승민......#igers#인친#운동#좋아요#좋반#소통#얼스타그램#맞팔#선팔하면맞팔#24#좋아요반사#해운대#서울카페#서면#부산카페#이태원#인천#동성로#대전#대구#연남동#가로수길#상무지구#광주#동명동#광주카페#충장로#카페 #헬스 #트레이너",14,,"['#igers', '#인친', '#운동', '#좋아요', '#좋반', '#소통', '#얼스타그램', '#맞팔', '#선팔하면맞팔', '#24', '#좋아요반사', '#해운대', '#서울카페', '#서면', '#부산카페', '#이태원', '#인천', '#동성로', '#대전', '#대구', '#연남동', '#가로수길', '#상무지구', '#광주', '#동명동', '#광주카페', '#충장로', '#카페', '#헬스', '#트레이너']",[],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128422159_1091346721295822_7674227088067990958_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=gIDpW903YWgAX8V5Uah&tp=1&oh=019a74678429881a3554bdb2b8d7379c&oe=5FEDA296
versatile_mandy,2020-12-1,".-엄마랑 연남동 골목 🤍전에 왔을 때 엄마랑 또 와야지 했는데!2단계로 문은 다 닫았지만,즐거운 데이트 🤎-#연남동",8,,['#연남동'],['#연남동'],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128423421_162359218930714_2239520011648331956_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Qnwwx1PS6IAAX8ujp3m&tp=1&oh=e5ffd2643dc15026be97b4e30cac99a8&oe=5FEF5F8C
